Qualidade dos Dados:;Aprovado  ;Suspeito  ;Reprovado  ;Fora do Limite  ;Não Verificado  ;;;;;;;;;;;;;;;;;;
;Régua Seca  ;Régua Coberta  ;Rio Seco  ;Rio Cortado  ;;;;;;;;;;;;;;;;;;;
Temperatura Interna / Status da Bateria:;;  Normal  ;  Atenção  ;  Crítico  ;Não Verificado  ;;;;;;;;;;;;;;;;;;
Estação: 5 - 86720000 - ENCANTADO;;;;;;;;;;;;;;;;;;;;;;;
Data/Hora;Chuva Horária (mm);Nível adotado (cm);Vazão (m³/s);Bateria (V);Temp. Interna (ºC);;;;;;;;;;;;;;;;;;
30/04/2024 01:00;0.00;659.00;2571.60;12.70;21.40;;;;;;;;;;;;;;;;;;
30/04/2024 00:45;0.00;661.00;2582.90;12.70;21.40;;;;;;;;;;;;;;;;;;
30/04/2024 00:30;0.00;661.00;2582.90;12.70;21.40;;;;;;;;;;;;;;;;;;
30/04/2024 00:15;0.00;660.00;2577.30;12.70;20.90;;;;;;;;;;;;;;;;;;
30/04/2024 00:00;0.00;657.00;2560.20;12.70;20.90;;;;;;;;;;;;;;;;;;
29/04/2024 23:45;0.00;653.00;2537.50;12.70;20.90;;;;;;;;;;;;;;;;;;
29/04/2024 23:30;0.00;644.00;2486.90;12.70;20.90;;;;;;;;;;;;;;;;;;
29/04/2024 23:15;0.00;633.00;2425.60;12.90;20.80;;;;;;;;;;;;;;;;;;
29/04/2024 23:00;0.00;620.00;2354.00;12.90;20.80;;;;;;;;;;;;;;;;;;
29/04/2024 22:45;0.00;603.00;2261.70;12.90;20.80;;;;;;;;;;;;;;;;;;
29/04/2024 22:30;0.00;585.00;2165.90;12.90;20.80;;;;;;;;;;;;;;;;;;
29/04/2024 22:15;0.00;563.00;2049.70;12.90;20.80;;;;;;;;;;;;;;;;;;
29/04/2024 22:00;0.00;540.00;1916.70;12.90;20.80;;;;;;;;;;;;;;;;;;
29/04/2024 21:45;0.00;517.00;1786.50;12.90;20.80;;;;;;;;;;;;;;;;;;
29/04/2024 21:30;0.20;496.00;1670.10;12.90;20.80;;;;;;;;;;;;;;;;;;
29/04/2024 21:15;0.40;474.00;1550.90;12.90;20.80;;;;;;;;;;;;;;;;;;
29/04/2024 21:00;0.60;454.00;1444.90;12.90;20.80;;;;;;;;;;;;;;;;;;
29/04/2024 20:45;3.80;435.00;1346.40;12.90;20.80;;;;;;;;;;;;;;;;;;
29/04/2024 20:30;6.20;417.00;1255.10;12.90;20.80;;;;;;;;;;;;;;;;;;
29/04/2024 20:15;5.00;399.00;1165.80;12.90;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 20:00;2.20;384.00;1093.00;12.90;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 19:45;0.40;371.00;1022.40;12.90;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 19:30;2.40;360.00;948.00;12.90;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 19:15;3.80;350.00;882.50;12.90;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 19:00;2.40;340.00;818.90;12.90;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 18:45;0.20;332.00;769.50;12.90;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 18:30;0.60;323.00;715.50;12.90;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 18:15;0.00;314.00;663.20;13.00;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 18:00;7.40;305.00;612.50;13.00;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 17:45;8.00;296.00;563.60;13.00;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 17:30;9.00;290.00;531.90;13.00;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 17:15;6.20;285.00;506.20;13.20;21.20;;;;;;;;;;;;;;;;;;
29/04/2024 17:00;0.40;280.00;480.90;13.20;21.20;;;;;;;;;;;;;;;;;;
29/04/2024 16:45;0.00;277.00;466.00;13.20;21.20;;;;;;;;;;;;;;;;;;
29/04/2024 16:30;0.00;272.00;441.70;13.20;21.20;;;;;;;;;;;;;;;;;;
29/04/2024 16:15;0.00;269.00;427.30;13.70;21.20;;;;;;;;;;;;;;;;;;
29/04/2024 16:00;0.00;266.00;413.20;13.70;21.20;;;;;;;;;;;;;;;;;;
29/04/2024 15:45;0.00;263.00;399.20;13.70;21.20;;;;;;;;;;;;;;;;;;
29/04/2024 15:30;0.00;261.00;390.00;13.70;21.20;;;;;;;;;;;;;;;;;;
29/04/2024 15:15;0.00;260.00;385.50;13.80;21.00;;;;;;;;;;;;;;;;;;
29/04/2024 15:00;0.20;258.00;376.40;13.80;21.00;;;;;;;;;;;;;;;;;;
29/04/2024 14:45;2.20;257.00;372.00;13.80;21.00;;;;;;;;;;;;;;;;;;
29/04/2024 14:30;2.60;257.00;372.00;13.80;21.00;;;;;;;;;;;;;;;;;;
29/04/2024 14:15;1.40;255.00;363.00;13.20;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 14:00;4.00;254.00;358.60;13.20;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 13:45;4.20;253.00;354.20;13.20;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 13:30;0.00;253.00;354.20;13.20;20.70;;;;;;;;;;;;;;;;;;
29/04/2024 13:15;0.40;252.00;349.80;13.40;21.10;;;;;;;;;;;;;;;;;;
29/04/2024 13:00;9.60;252.00;349.80;13.40;21.10;;;;;;;;;;;;;;;;;;
29/04/2024 12:45;7.80;252.00;349.80;13.40;21.10;;;;;;;;;;;;;;;;;;
29/04/2024 12:30;0.40;251.00;345.50;13.40;21.10;;;;;;;;;;;;;;;;;;
29/04/2024 12:15;0.00;251.00;345.50;13.90;22.30;;;;;;;;;;;;;;;;;;
29/04/2024 12:00;0.00;250.00;341.20;13.90;22.30;;;;;;;;;;;;;;;;;;
29/04/2024 11:45;0.00;251.00;345.50;13.90;22.30;;;;;;;;;;;;;;;;;;
29/04/2024 11:30;0.00;250.00;341.20;13.90;22.30;;;;;;;;;;;;;;;;;;
29/04/2024 11:15;0.00;249.00;336.90;14.00;21.60;;;;;;;;;;;;;;;;;;
29/04/2024 11:00;0.00;249.00;336.90;14.00;21.60;;;;;;;;;;;;;;;;;;
29/04/2024 10:45;0.00;248.00;332.60;14.00;21.60;;;;;;;;;;;;;;;;;;
29/04/2024 10:30;0.00;247.00;328.30;14.00;21.60;;;;;;;;;;;;;;;;;;
29/04/2024 10:15;0.00;246.00;324.10;14.00;20.60;;;;;;;;;;;;;;;;;;
29/04/2024 10:00;0.00;244.00;315.70;14.00;20.60;;;;;;;;;;;;;;;;;;
29/04/2024 09:45;0.00;244.00;315.70;14.00;20.60;;;;;;;;;;;;;;;;;;
29/04/2024 09:30;0.00;243.00;311.50;14.00;20.60;;;;;;;;;;;;;;;;;;
29/04/2024 09:15;0.00;242.00;307.40;12.90;19.30;;;;;;;;;;;;;;;;;;
29/04/2024 09:00;0.00;241.00;303.20;12.90;19.30;;;;;;;;;;;;;;;;;;
29/04/2024 08:45;0.20;241.00;303.20;12.90;19.30;;;;;;;;;;;;;;;;;;
29/04/2024 08:30;0.00;240.00;299.10;12.90;19.30;;;;;;;;;;;;;;;;;;
29/04/2024 08:15;0.00;240.00;299.10;12.70;18.80;;;;;;;;;;;;;;;;;;
29/04/2024 08:00;5.20;239.00;295.10;12.70;18.80;;;;;;;;;;;;;;;;;;
29/04/2024 07:45;0.20;238.00;291.00;12.70;18.80;;;;;;;;;;;;;;;;;;
29/04/2024 07:30;0.00;238.00;291.00;12.70;18.80;;;;;;;;;;;;;;;;;;
29/04/2024 07:15;0.00;238.00;291.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 07:00;0.00;238.00;291.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 06:45;0.00;238.00;291.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 06:30;0.00;238.00;291.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 06:15;0.00;238.00;291.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 06:00;0.00;238.00;291.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 05:45;0.00;237.00;287.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 05:30;0.00;237.00;287.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 05:15;0.00;237.00;287.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 05:00;0.00;237.00;287.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 04:45;0.00;237.00;287.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 04:30;0.00;237.00;287.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 04:15;0.00;237.00;287.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 04:00;0.00;236.00;283.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 03:45;0.00;236.00;283.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 03:30;0.00;235.00;279.00;12.80;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 03:15;0.00;235.00;279.00;12.90;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 03:00;0.00;234.00;275.10;12.90;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 02:45;0.00;233.00;271.10;12.90;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 02:30;0.00;232.00;267.20;12.90;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 02:15;0.00;231.00;263.30;12.90;18.60;;;;;;;;;;;;;;;;;;
29/04/2024 02:00;0.00;229.00;255.70;12.90;18.60;;;;;;;;;;;;;;;;;;
29/04/2024 01:45;0.00;227.00;248.10;12.90;18.60;;;;;;;;;;;;;;;;;;
29/04/2024 01:30;0.00;224.00;236.90;12.90;18.60;;;;;;;;;;;;;;;;;;
29/04/2024 01:15;0.00;222.00;229.50;12.90;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 01:00;0.00;219.00;218.70;12.90;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 00:45;0.00;215.00;204.60;12.90;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 00:30;0.00;210.00;187.50;12.90;18.70;;;;;;;;;;;;;;;;;;
29/04/2024 00:15;0.00;206.00;174.30;12.90;18.60;;;;;;;;;;;;;;;;;;
29/04/2024 00:00;0.00;200.00;155.20;12.90;18.60;;;;;;;;;;;;;;;;;;
28/04/2024 23:45;0.00;194.00;137.20;12.90;18.60;;;;;;;;;;;;;;;;;;
28/04/2024 23:30;0.00;188.00;121.90;12.90;18.60;;;;;;;;;;;;;;;;;;
28/04/2024 23:15;0.00;181.00;107.20;12.90;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 23:00;0.00;174.00;93.20;12.90;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 22:45;0.00;168.00;81.70;12.90;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 22:30;0.00;162.00;70.80;12.90;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 22:15;0.00;157.00;62.20;12.90;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 22:00;0.00;153.00;55.60;12.90;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 21:45;0.00;149.00;49.30;12.90;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 21:30;0.00;147.00;46.20;12.90;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 21:15;0.00;145.00;43.20;12.90;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 21:00;0.00;145.00;43.20;12.90;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 20:45;0.00;145.00;43.20;12.90;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 20:30;0.00;145.00;43.20;12.90;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 20:15;0.20;145.00;43.20;12.90;19.00;;;;;;;;;;;;;;;;;;
28/04/2024 20:00;0.20;146.00;44.70;12.90;19.00;;;;;;;;;;;;;;;;;;
28/04/2024 19:45;0.80;147.00;46.20;12.90;19.00;;;;;;;;;;;;;;;;;;
28/04/2024 19:30;1.60;149.00;49.30;12.90;19.00;;;;;;;;;;;;;;;;;;
28/04/2024 19:15;0.80;150.00;50.80;12.90;19.50;;;;;;;;;;;;;;;;;;
28/04/2024 19:00;1.00;152.00;54.00;12.90;19.50;;;;;;;;;;;;;;;;;;
28/04/2024 18:45;0.00;154.00;57.20;12.90;19.50;;;;;;;;;;;;;;;;;;
28/04/2024 18:30;0.00;157.00;62.20;12.90;19.50;;;;;;;;;;;;;;;;;;
28/04/2024 18:15;0.00;159.00;65.60;13.10;19.90;;;;;;;;;;;;;;;;;;
28/04/2024 18:00;0.00;162.00;70.80;13.10;19.90;;;;;;;;;;;;;;;;;;
28/04/2024 17:45;0.00;165.00;76.20;13.10;19.90;;;;;;;;;;;;;;;;;;
28/04/2024 17:30;0.00;168.00;81.70;13.10;19.90;;;;;;;;;;;;;;;;;;
28/04/2024 17:15;0.00;171.00;87.40;13.60;20.20;;;;;;;;;;;;;;;;;;
28/04/2024 17:00;0.00;174.00;93.20;13.60;20.20;;;;;;;;;;;;;;;;;;
28/04/2024 16:45;0.00;178.00;101.10;13.60;20.20;;;;;;;;;;;;;;;;;;
28/04/2024 16:30;0.00;181.00;107.20;13.60;20.20;;;;;;;;;;;;;;;;;;
28/04/2024 16:15;0.00;185.00;115.50;14.00;20.50;;;;;;;;;;;;;;;;;;
28/04/2024 16:00;0.00;188.00;121.90;14.00;20.50;;;;;;;;;;;;;;;;;;
28/04/2024 15:45;0.00;192.00;131.30;14.00;20.50;;;;;;;;;;;;;;;;;;
28/04/2024 15:30;0.00;195.00;140.10;14.00;20.50;;;;;;;;;;;;;;;;;;
28/04/2024 15:15;0.00;199.00;152.20;14.00;20.30;;;;;;;;;;;;;;;;;;
28/04/2024 15:00;0.00;202.00;161.50;14.00;20.30;;;;;;;;;;;;;;;;;;
28/04/2024 14:45;0.00;205.00;171.00;14.00;20.30;;;;;;;;;;;;;;;;;;
28/04/2024 14:30;0.00;209.00;184.10;14.00;20.30;;;;;;;;;;;;;;;;;;
28/04/2024 14:15;0.00;212.00;194.20;14.00;20.00;;;;;;;;;;;;;;;;;;
28/04/2024 14:00;0.00;215.00;204.60;14.00;20.00;;;;;;;;;;;;;;;;;;
28/04/2024 13:45;0.00;217.00;211.60;14.00;20.00;;;;;;;;;;;;;;;;;;
28/04/2024 13:30;0.00;220.00;222.20;14.00;20.00;;;;;;;;;;;;;;;;;;
28/04/2024 13:15;0.00;221.00;225.90;13.90;19.90;;;;;;;;;;;;;;;;;;
28/04/2024 13:00;0.00;223.00;233.20;13.90;19.90;;;;;;;;;;;;;;;;;;
28/04/2024 12:45;0.00;225.00;240.60;13.90;19.90;;;;;;;;;;;;;;;;;;
28/04/2024 12:30;0.00;226.00;244.30;13.90;19.90;;;;;;;;;;;;;;;;;;
28/04/2024 12:15;0.00;227.00;248.10;14.20;19.90;;;;;;;;;;;;;;;;;;
28/04/2024 12:00;0.00;227.00;248.10;14.20;19.90;;;;;;;;;;;;;;;;;;
28/04/2024 11:45;0.00;228.00;251.80;14.20;19.90;;;;;;;;;;;;;;;;;;
28/04/2024 11:30;0.00;228.00;251.80;14.20;19.90;;;;;;;;;;;;;;;;;;
28/04/2024 11:15;0.00;228.00;251.80;14.30;20.00;;;;;;;;;;;;;;;;;;
28/04/2024 11:00;0.00;227.00;248.10;14.30;20.00;;;;;;;;;;;;;;;;;;
28/04/2024 10:45;0.00;226.00;244.30;14.30;20.00;;;;;;;;;;;;;;;;;;
28/04/2024 10:30;0.00;225.00;240.60;14.30;20.00;;;;;;;;;;;;;;;;;;
28/04/2024 10:15;0.00;224.00;236.90;14.10;19.60;;;;;;;;;;;;;;;;;;
28/04/2024 10:00;0.00;223.00;233.20;14.10;19.60;;;;;;;;;;;;;;;;;;
28/04/2024 09:45;0.00;223.00;233.20;14.10;19.60;;;;;;;;;;;;;;;;;;
28/04/2024 09:30;0.00;221.00;225.90;14.10;19.60;;;;;;;;;;;;;;;;;;
28/04/2024 09:15;0.00;221.00;225.90;13.60;18.90;;;;;;;;;;;;;;;;;;
28/04/2024 09:00;0.00;220.00;222.20;13.60;18.90;;;;;;;;;;;;;;;;;;
28/04/2024 08:45;0.00;219.00;218.70;13.60;18.90;;;;;;;;;;;;;;;;;;
28/04/2024 08:30;0.00;218.00;215.10;13.60;18.90;;;;;;;;;;;;;;;;;;
28/04/2024 08:15;0.00;217.00;211.60;12.80;18.20;;;;;;;;;;;;;;;;;;
28/04/2024 08:00;0.00;216.00;208.00;12.80;18.20;;;;;;;;;;;;;;;;;;
28/04/2024 07:45;0.00;215.00;204.60;12.80;18.20;;;;;;;;;;;;;;;;;;
28/04/2024 07:30;0.00;215.00;204.60;12.80;18.20;;;;;;;;;;;;;;;;;;
28/04/2024 07:15;0.00;214.00;201.10;12.80;18.00;;;;;;;;;;;;;;;;;;
28/04/2024 07:00;0.00;213.00;197.60;12.80;18.00;;;;;;;;;;;;;;;;;;
28/04/2024 06:45;0.00;212.00;194.20;12.80;18.00;;;;;;;;;;;;;;;;;;
28/04/2024 06:30;0.00;211.00;190.80;12.80;18.00;;;;;;;;;;;;;;;;;;
28/04/2024 06:15;0.00;210.00;187.50;12.80;18.00;;;;;;;;;;;;;;;;;;
28/04/2024 06:00;0.00;209.00;184.10;12.80;18.00;;;;;;;;;;;;;;;;;;
28/04/2024 05:45;0.00;208.00;180.80;12.80;18.00;;;;;;;;;;;;;;;;;;
28/04/2024 05:30;0.00;207.00;177.50;12.80;18.00;;;;;;;;;;;;;;;;;;
28/04/2024 05:15;0.00;207.00;177.50;12.80;18.30;;;;;;;;;;;;;;;;;;
28/04/2024 05:00;0.00;206.00;174.30;12.80;18.30;;;;;;;;;;;;;;;;;;
28/04/2024 04:45;0.00;205.00;171.00;12.80;18.30;;;;;;;;;;;;;;;;;;
28/04/2024 04:30;0.00;204.00;167.80;12.80;18.30;;;;;;;;;;;;;;;;;;
28/04/2024 04:15;0.00;203.00;164.60;12.80;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 04:00;0.00;203.00;164.60;12.80;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 03:45;0.00;202.00;161.50;12.80;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 03:30;0.00;202.00;161.50;12.80;18.70;;;;;;;;;;;;;;;;;;
28/04/2024 03:15;0.00;202.00;161.50;12.60;18.90;;;;;;;;;;;;;;;;;;
28/04/2024 03:00;0.00;202.00;161.50;12.60;18.90;;;;;;;;;;;;;;;;;;
28/04/2024 02:45;0.00;202.00;161.50;12.60;18.90;;;;;;;;;;;;;;;;;;
28/04/2024 02:30;0.00;202.00;161.50;12.60;18.90;;;;;;;;;;;;;;;;;;
28/04/2024 02:15;0.00;202.00;161.50;12.60;19.00;;;;;;;;;;;;;;;;;;
28/04/2024 02:00;0.00;202.00;161.50;12.60;19.00;;;;;;;;;;;;;;;;;;
28/04/2024 01:45;0.00;201.00;158.40;12.60;19.00;;;;;;;;;;;;;;;;;;
28/04/2024 01:30;0.00;201.00;158.40;12.60;19.00;;;;;;;;;;;;;;;;;;
28/04/2024 01:15;0.20;200.00;155.20;12.90;19.50;;;;;;;;;;;;;;;;;;
28/04/2024 01:00;0.00;197.00;146.10;12.90;19.50;;;;;;;;;;;;;;;;;;
28/04/2024 00:45;0.00;194.00;137.20;12.90;19.50;;;;;;;;;;;;;;;;;;
28/04/2024 00:30;0.00;188.00;121.90;12.90;19.50;;;;;;;;;;;;;;;;;;
28/04/2024 00:15;0.20;180.00;105.10;12.90;20.30;;;;;;;;;;;;;;;;;;
28/04/2024 00:00;0.00;168.00;81.70;12.90;20.30;;;;;;;;;;;;;;;;;;
27/04/2024 23:45;0.00;155.00;58.90;12.90;20.30;;;;;;;;;;;;;;;;;;
27/04/2024 23:30;0.00;140.00;36.10;12.90;20.30;;;;;;;;;;;;;;;;;;
27/04/2024 23:15;0.00;126.00;18.70;12.90;21.10;;;;;;;;;;;;;;;;;;
27/04/2024 23:00;0.00;114.00;7.40;12.90;21.10;;;;;;;;;;;;;;;;;;
27/04/2024 22:45;0.00;105.00;1.80;12.90;21.10;;;;;;;;;;;;;;;;;;
27/04/2024 22:30;0.40;96.00;;12.90;21.10;;;;;;;;;;;;;;;;;;
27/04/2024 22:15;1.20;90.00;;12.90;22.10;;;;;;;;;;;;;;;;;;
27/04/2024 22:00;1.20;85.00;;12.90;22.10;;;;;;;;;;;;;;;;;;
27/04/2024 21:45;0.00;80.00;;12.90;22.10;;;;;;;;;;;;;;;;;;
27/04/2024 21:30;1.60;76.00;;12.90;22.10;;;;;;;;;;;;;;;;;;
27/04/2024 21:15;4.00;71.00;;12.90;23.10;;;;;;;;;;;;;;;;;;
27/04/2024 21:00;1.40;69.00;;12.90;23.10;;;;;;;;;;;;;;;;;;
27/04/2024 20:45;1.80;67.00;;12.90;23.10;;;;;;;;;;;;;;;;;;
27/04/2024 20:30;0.00;66.00;;12.90;23.10;;;;;;;;;;;;;;;;;;
27/04/2024 20:15;0.20;66.00;;12.90;23.80;;;;;;;;;;;;;;;;;;
27/04/2024 20:00;1.80;;;12.90;23.80;;;;;;;;;;;;;;;;;;
27/04/2024 19:45;9.80;;;12.90;23.80;;;;;;;;;;;;;;;;;;
27/04/2024 19:30;2.00;;;12.90;23.80;;;;;;;;;;;;;;;;;;
27/04/2024 19:15;0.00;;;13.00;24.70;;;;;;;;;;;;;;;;;;
27/04/2024 19:00;2.60;;;13.00;24.70;;;;;;;;;;;;;;;;;;
27/04/2024 18:45;1.20;66.00;;13.00;24.70;;;;;;;;;;;;;;;;;;
27/04/2024 18:30;0.00;;;13.00;24.70;;;;;;;;;;;;;;;;;;
27/04/2024 18:15;0.00;66.00;;13.40;26.90;;;;;;;;;;;;;;;;;;
27/04/2024 18:00;0.00;66.00;;13.40;26.90;;;;;;;;;;;;;;;;;;
27/04/2024 17:45;0.00;67.00;;13.40;26.90;;;;;;;;;;;;;;;;;;
27/04/2024 17:30;0.00;68.00;;13.40;26.90;;;;;;;;;;;;;;;;;;
27/04/2024 17:15;0.20;69.00;;13.70;29.40;;;;;;;;;;;;;;;;;;
27/04/2024 17:00;0.00;70.00;;13.70;29.40;;;;;;;;;;;;;;;;;;
27/04/2024 16:45;0.00;71.00;;13.70;29.40;;;;;;;;;;;;;;;;;;
27/04/2024 16:30;0.00;72.00;;13.70;29.40;;;;;;;;;;;;;;;;;;
27/04/2024 16:15;0.00;73.00;;13.50;31.50;;;;;;;;;;;;;;;;;;
27/04/2024 16:00;0.40;74.00;;13.50;31.50;;;;;;;;;;;;;;;;;;
27/04/2024 15:45;0.00;75.00;;13.50;31.50;;;;;;;;;;;;;;;;;;
27/04/2024 15:30;0.00;76.00;;13.50;31.50;;;;;;;;;;;;;;;;;;
27/04/2024 15:15;0.00;77.00;;13.70;32.60;;;;;;;;;;;;;;;;;;
27/04/2024 15:00;0.00;78.00;;13.70;32.60;;;;;;;;;;;;;;;;;;
27/04/2024 14:45;0.00;80.00;;13.70;32.60;;;;;;;;;;;;;;;;;;
27/04/2024 14:30;0.00;81.00;;13.70;32.60;;;;;;;;;;;;;;;;;;
27/04/2024 14:15;0.00;82.00;;13.70;31.60;;;;;;;;;;;;;;;;;;
27/04/2024 14:00;0.00;83.00;;13.70;31.60;;;;;;;;;;;;;;;;;;
27/04/2024 13:45;0.00;84.00;;13.70;31.60;;;;;;;;;;;;;;;;;;
27/04/2024 13:30;0.00;86.00;;13.70;31.60;;;;;;;;;;;;;;;;;;
27/04/2024 13:15;0.00;87.00;;14.10;31.00;;;;;;;;;;;;;;;;;;
27/04/2024 13:00;0.00;88.00;;14.10;31.00;;;;;;;;;;;;;;;;;;
27/04/2024 12:45;0.00;90.00;;14.10;31.00;;;;;;;;;;;;;;;;;;
27/04/2024 12:30;0.00;91.00;;14.10;31.00;;;;;;;;;;;;;;;;;;
27/04/2024 12:15;0.00;92.00;;14.20;29.80;;;;;;;;;;;;;;;;;;
27/04/2024 12:00;0.00;94.00;;14.20;29.80;;;;;;;;;;;;;;;;;;
27/04/2024 11:45;0.00;95.00;;14.20;29.80;;;;;;;;;;;;;;;;;;
27/04/2024 11:30;0.00;96.00;;14.20;29.80;;;;;;;;;;;;;;;;;;
27/04/2024 11:15;0.00;98.00;;14.20;28.10;;;;;;;;;;;;;;;;;;
27/04/2024 11:00;0.00;99.00;;14.20;28.10;;;;;;;;;;;;;;;;;;
27/04/2024 10:45;0.00;100.00;0.10;14.20;28.10;;;;;;;;;;;;;;;;;;
27/04/2024 10:30;0.00;101.00;0.30;14.20;28.10;;;;;;;;;;;;;;;;;;
27/04/2024 10:15;0.00;102.00;0.60;14.20;26.20;;;;;;;;;;;;;;;;;;
27/04/2024 10:00;0.00;103.00;0.90;14.20;26.20;;;;;;;;;;;;;;;;;;
27/04/2024 09:45;0.00;104.00;1.30;14.20;26.20;;;;;;;;;;;;;;;;;;
27/04/2024 09:30;0.00;105.00;1.80;14.20;26.20;;;;;;;;;;;;;;;;;;
27/04/2024 09:15;0.00;105.00;1.80;13.70;23.60;;;;;;;;;;;;;;;;;;
27/04/2024 09:00;0.00;105.00;1.80;13.70;23.60;;;;;;;;;;;;;;;;;;
27/04/2024 08:45;0.00;105.00;1.80;13.70;23.60;;;;;;;;;;;;;;;;;;
27/04/2024 08:30;0.00;105.00;1.80;13.70;23.60;;;;;;;;;;;;;;;;;;
27/04/2024 08:15;0.00;105.00;1.80;12.80;21.80;;;;;;;;;;;;;;;;;;
27/04/2024 08:00;0.00;105.00;1.80;12.80;21.80;;;;;;;;;;;;;;;;;;
27/04/2024 07:45;0.00;104.00;1.30;12.80;21.80;;;;;;;;;;;;;;;;;;
27/04/2024 07:30;0.00;104.00;1.30;12.80;21.80;;;;;;;;;;;;;;;;;;
27/04/2024 07:15;0.00;103.00;0.90;12.60;21.40;;;;;;;;;;;;;;;;;;
27/04/2024 07:00;0.00;102.00;0.60;12.60;21.40;;;;;;;;;;;;;;;;;;
27/04/2024 06:45;0.00;101.00;0.30;12.60;21.40;;;;;;;;;;;;;;;;;;
27/04/2024 06:30;0.00;100.00;0.10;12.60;21.40;;;;;;;;;;;;;;;;;;
27/04/2024 06:15;0.00;99.00;;12.60;21.60;;;;;;;;;;;;;;;;;;
27/04/2024 06:00;0.00;98.00;;12.60;21.60;;;;;;;;;;;;;;;;;;
27/04/2024 05:45;0.00;97.00;;12.60;21.60;;;;;;;;;;;;;;;;;;
27/04/2024 05:30;0.00;95.00;;12.60;21.60;;;;;;;;;;;;;;;;;;
27/04/2024 05:15;0.00;94.00;;12.60;21.80;;;;;;;;;;;;;;;;;;
27/04/2024 05:00;0.00;93.00;;12.60;21.80;;;;;;;;;;;;;;;;;;
27/04/2024 04:45;0.00;92.00;;12.60;21.80;;;;;;;;;;;;;;;;;;
27/04/2024 04:30;0.00;91.00;;12.60;21.80;;;;;;;;;;;;;;;;;;
27/04/2024 04:15;0.00;90.00;;12.60;22.00;;;;;;;;;;;;;;;;;;
27/04/2024 04:00;0.00;89.00;;12.60;22.00;;;;;;;;;;;;;;;;;;
27/04/2024 03:45;0.00;88.00;;12.60;22.00;;;;;;;;;;;;;;;;;;
27/04/2024 03:30;0.00;87.00;;12.60;22.00;;;;;;;;;;;;;;;;;;
27/04/2024 03:15;0.00;86.00;;12.70;22.40;;;;;;;;;;;;;;;;;;
27/04/2024 03:00;0.00;86.00;;12.70;22.40;;;;;;;;;;;;;;;;;;
27/04/2024 02:45;0.00;85.00;;12.70;22.40;;;;;;;;;;;;;;;;;;
