Data;Hora;Chuva (mm);Nível (cm);Vazão (m3/s);
28/05/2024;16:30:00;0             ;465             ;1,053.18;
28/05/2024;16:45:00;0             ;465             ;1,053.18;
28/05/2024;17:00:00;0             ;466             ;1,057.22;
28/05/2024;17:15:00;0             ;466             ;1,057.22;
28/05/2024;17:30:00;0             ;467             ;1,061.26;
28/05/2024;17:45:00;0             ;468             ;1,065.31;
28/05/2024;18:00:00;0             ;468             ;1,065.31;
28/05/2024;18:15:00;0             ;469             ;1,069.37;
28/05/2024;18:30:00;0             ;471             ;1,077.5;
28/05/2024;18:45:00;0             ;472             ;1,081.57;
28/05/2024;19:00:00;0.2             ;474             ;1,089.72;
28/05/2024;19:15:00;0.2             ;476             ;1,097.9;
28/05/2024;19:30:00;0             ;477             ;1,101.99;
28/05/2024;19:45:00;0.4             ;480             ;1,114.31;
28/05/2024;20:00:00;0             ;481             ;1,118.42;
28/05/2024;20:15:00;0             ;483             ;1,126.67;
28/05/2024;20:30:00;0             ;485             ;1,134.93;
28/05/2024;20:45:00;0             ;487             ;1,143.22;
28/05/2024;21:00:00;0             ;489             ;1,151.52;
28/05/2024;21:15:00;0             ;491             ;1,159.85;
28/05/2024;21:30:00;0             ;492             ;1,164.01;
28/05/2024;21:45:00;0             ;493             ;1,168.19;
28/05/2024;22:00:00;0             ;495             ;1,176.55;
28/05/2024;22:15:00;0             ;497             ;1,184.93;
28/05/2024;22:30:00;0             ;498             ;1,189.13;
28/05/2024;22:45:00;0             ;499             ;1,193.33;
28/05/2024;23:00:00;0             ;500             ;1,197.54;
28/05/2024;23:15:00;0.2             ;502             ;1,205.97;
28/05/2024;23:30:00;0             ;503             ;1,210.19;
28/05/2024;23:45:00;0             ;504             ;1,214.42;
29/05/2024;00:00:00;0             ;505             ;1,218.65;
29/05/2024;00:15:00;0             ;506             ;1,222.88;
29/05/2024;00:30:00;0             ;506             ;1,222.88;
29/05/2024;00:45:00;0             ;507             ;1,227.13;
29/05/2024;01:00:00;0             ;507             ;1,227.13;
29/05/2024;01:15:00;0.2             ;508             ;1,231.37;
29/05/2024;01:30:00;0             ;509             ;1,235.62;
29/05/2024;01:45:00;0             ;510             ;1,239.88;
29/05/2024;02:00:00;0             ;511             ;1,244.14;
29/05/2024;02:15:00;0             ;511             ;1,244.14;
29/05/2024;02:30:00;0.2             ;512             ;1,248.4;
29/05/2024;02:45:00;0             ;513             ;1,252.67;
29/05/2024;03:00:00;0             ;513             ;1,252.67;
29/05/2024;03:15:00;0             ;513             ;1,252.67;
29/05/2024;03:30:00;0             ;514             ;1,256.94;
29/05/2024;03:45:00;0.2             ;514             ;1,256.94;
29/05/2024;04:00:00;0             ;514             ;1,256.94;
29/05/2024;04:15:00;0             ;515             ;1,261.22;
29/05/2024;04:30:00;0             ;515             ;1,261.22;
29/05/2024;04:45:00;0             ;516             ;1,265.51;
29/05/2024;05:00:00;0             ;516             ;1,265.51;
29/05/2024;05:15:00;0             ;515             ;1,261.22;
29/05/2024;05:30:00;0             ;517             ;1,269.8;
29/05/2024;05:45:00;0             ;516             ;1,265.51;
29/05/2024;06:00:00;0.2             ;517             ;1,269.8;
29/05/2024;06:15:00;0             ;518             ;1,274.09;
29/05/2024;06:30:00;0             ;519             ;1,278.39;
29/05/2024;06:45:00;0             ;519             ;1,278.39;
29/05/2024;07:00:00;0             ;520             ;1,282.69;
29/05/2024;07:15:00;0             ;521             ;1,287;
29/05/2024;07:30:00;0             ;521             ;1,287;
29/05/2024;07:45:00;0             ;521             ;1,287;
29/05/2024;08:00:00;0             ;523             ;1,295.62;
29/05/2024;08:15:00;0.2             ;524             ;1,299.94;
29/05/2024;08:30:00;0             ;524             ;1,299.94;
29/05/2024;08:45:00;0             ;524             ;1,299.94;
29/05/2024;09:00:00;0             ;525             ;1,304.27;
29/05/2024;09:15:00;0.2             ;527             ;1,312.94;
29/05/2024;09:30:00;0.2             ;526             ;1,308.6;
29/05/2024;09:45:00;0             ;528             ;1,317.28;
29/05/2024;10:00:00;0             ;528             ;1,317.28;
29/05/2024;10:15:00;0             ;529             ;1,321.62;
29/05/2024;10:30:00;0             ;529             ;1,321.62;
29/05/2024;10:45:00;0             ;530             ;1,325.97;
29/05/2024;11:00:00;0             ;530             ;1,325.97;
29/05/2024;11:15:00;0             ;530             ;1,325.97;
29/05/2024;11:30:00;0             ;530             ;1,325.97;
29/05/2024;11:45:00;0             ;530             ;1,325.97;
29/05/2024;12:00:00;0             ;530             ;1,325.97;
29/05/2024;12:15:00;0             ;531             ;1,330.32;
29/05/2024;12:30:00;0             ;529             ;1,321.62;
29/05/2024;12:45:00;0.2             ;530             ;1,325.97;
29/05/2024;13:00:00;0             ;529             ;1,321.62;
29/05/2024;13:15:00;0             ;532             ;1,334.68;
29/05/2024;13:30:00;0             ;531             ;1,330.32;
29/05/2024;13:45:00;0             ;531             ;1,330.32;
29/05/2024;14:00:00;0             ;529             ;1,321.62;
29/05/2024;14:15:00;0             ;531             ;1,330.32;
29/05/2024;14:30:00;0             ;529             ;1,321.62;
29/05/2024;14:45:00;0             ;528             ;1,317.28;
29/05/2024;15:00:00;0             ;527             ;1,312.94;
29/05/2024;15:15:00;0             ;528             ;1,317.28;
29/05/2024;15:30:00;0             ;527             ;1,312.94;
29/05/2024;15:45:00;0             ;528             ;1,317.28;
29/05/2024;16:00:00;0             ;529             ;1,321.62;
29/05/2024;16:15:00;0             ;527             ;1,312.94;
29/05/2024;16:30:00;0             ;526             ;1,308.6;
29/05/2024;16:45:00;0             ;525             ;1,304.27;
29/05/2024;17:00:00;0             ;525             ;1,304.27;
29/05/2024;17:15:00;0             ;524             ;1,299.94;
29/05/2024;17:30:00;0             ;523             ;1,295.62;
29/05/2024;17:45:00;0             ;523             ;1,295.62;
29/05/2024;18:00:00;0             ;521             ;1,287;
29/05/2024;18:15:00;0             ;520             ;1,282.69;
29/05/2024;18:30:00;0             ;520             ;1,282.69;
29/05/2024;18:45:00;0             ;520             ;1,282.69;
29/05/2024;19:00:00;0             ;519             ;1,278.39;
29/05/2024;19:15:00;0             ;519             ;1,278.39;
29/05/2024;19:30:00;0             ;518             ;1,274.09;
29/05/2024;19:45:00;0             ;519             ;1,278.39;
29/05/2024;20:00:00;0             ;518             ;1,274.09;
29/05/2024;20:15:00;0             ;517             ;1,269.8;
29/05/2024;20:30:00;0             ;517             ;1,269.8;
29/05/2024;20:45:00;0             ;517             ;1,269.8;
29/05/2024;21:00:00;0             ;517             ;1,269.8;
29/05/2024;21:15:00;0             ;517             ;1,269.8;
29/05/2024;21:30:00;0             ;516             ;1,265.51;
29/05/2024;21:45:00;0             ;516             ;1,265.51;
29/05/2024;22:00:00;0             ;515             ;1,261.22;
29/05/2024;22:15:00;0             ;514             ;1,256.94;
29/05/2024;22:30:00;0             ;514             ;1,256.94;
29/05/2024;22:45:00;0             ;513             ;1,252.67;
29/05/2024;23:00:00;0             ;512             ;1,248.4;
29/05/2024;23:15:00;0             ;511             ;1,244.14;
29/05/2024;23:30:00;0             ;510             ;1,239.88;
29/05/2024;23:45:00;0             ;510             ;1,239.88;
30/05/2024;00:00:00;0             ;509             ;1,235.62;
30/05/2024;00:15:00;0             ;508             ;1,231.37;
30/05/2024;00:30:00;0             ;507             ;1,227.13;
30/05/2024;00:45:00;0             ;506             ;1,222.88;
30/05/2024;01:00:00;0             ;506             ;1,222.88;
30/05/2024;01:15:00;0             ;505             ;1,218.65;
30/05/2024;01:30:00;0             ;504             ;1,214.42;
30/05/2024;01:45:00;0             ;503             ;1,210.19;
30/05/2024;02:00:00;0             ;502             ;1,205.97;
30/05/2024;02:15:00;0             ;502             ;1,205.97;
30/05/2024;02:30:00;0             ;500             ;1,197.54;
30/05/2024;02:45:00;0             ;501             ;1,201.75;
30/05/2024;03:00:00;0             ;501             ;1,201.75;
30/05/2024;03:15:00;0             ;500             ;1,197.54;
30/05/2024;03:30:00;0             ;499             ;1,193.33;
30/05/2024;03:45:00;0             ;499             ;1,193.33;
30/05/2024;04:00:00;0             ;499             ;1,193.33;
30/05/2024;04:15:00;0             ;498             ;1,189.13;
30/05/2024;04:30:00;0             ;497             ;1,184.93;
30/05/2024;04:45:00;0             ;497             ;1,184.93;
30/05/2024;05:00:00;0             ;495             ;1,176.55;
30/05/2024;05:15:00;0             ;495             ;1,176.55;
30/05/2024;05:30:00;0             ;493             ;1,168.19;
30/05/2024;05:45:00;0             ;493             ;1,168.19;
30/05/2024;06:00:00;0             ;491             ;1,159.85;
30/05/2024;06:15:00;0             ;491             ;1,159.85;
30/05/2024;06:30:00;0             ;490             ;1,155.68;
30/05/2024;06:45:00;0             ;489             ;1,151.52;
30/05/2024;07:00:00;0             ;490             ;1,155.68;
30/05/2024;07:15:00;0             ;489             ;1,151.52;
30/05/2024;07:30:00;0             ;489             ;1,151.52;
30/05/2024;07:45:00;0             ;488             ;1,147.37;
30/05/2024;08:00:00;0             ;488             ;1,147.37;
30/05/2024;08:15:00;0             ;486             ;1,139.07;
30/05/2024;08:30:00;0             ;486             ;1,139.07;
30/05/2024;08:45:00;0             ;486             ;1,139.07;
30/05/2024;09:00:00;0             ;485             ;1,134.93;
30/05/2024;09:15:00;0             ;484             ;1,130.8;
30/05/2024;09:30:00;0             ;483             ;1,126.67;
30/05/2024;09:45:00;0             ;482             ;1,122.54;
30/05/2024;10:00:00;0             ;483             ;1,126.67;
30/05/2024;10:15:00;0             ;482             ;1,122.54;
30/05/2024;10:30:00;0             ;481             ;1,118.42;
30/05/2024;10:45:00;0             ;480             ;1,114.31;
30/05/2024;11:00:00;0             ;480             ;1,114.31;
30/05/2024;11:15:00;0             ;479             ;1,110.2;
30/05/2024;11:30:00;0             ;479             ;1,110.2;
30/05/2024;11:45:00;0             ;478             ;1,106.09;
30/05/2024;12:00:00;0             ;478             ;1,106.09;
30/05/2024;12:15:00;0             ;478             ;1,106.09;
30/05/2024;12:30:00;0             ;475             ;1,093.81;
30/05/2024;12:45:00;0             ;475             ;1,093.81;
30/05/2024;13:00:00;0             ;475             ;1,093.81;
30/05/2024;13:15:00;0             ;474             ;1,089.72;
30/05/2024;13:30:00;0             ;471             ;1,077.5;
30/05/2024;13:45:00;0             ;474             ;1,089.72;
30/05/2024;14:00:00;0             ;472             ;1,081.57;
30/05/2024;14:15:00;0             ;471             ;1,077.5;
30/05/2024;14:30:00;0             ;472             ;1,081.57;
30/05/2024;14:45:00;0             ;472             ;1,081.57;
30/05/2024;15:00:00;0             ;472             ;1,081.57;
30/05/2024;15:15:00;0             ;472             ;1,081.57;
30/05/2024;15:30:00;0             ;470             ;1,073.43;
30/05/2024;15:45:00;0             ;471             ;1,077.5;
30/05/2024;16:00:00;0             ;470             ;1,073.43;
30/05/2024;16:15:00;0             ;470             ;1,073.43;
30/05/2024;16:30:00;0             ;470             ;1,073.43;
30/05/2024;16:45:00;0             ;470             ;1,073.43;
30/05/2024;17:00:00;0             ;469             ;1,069.37;
30/05/2024;17:15:00;0             ;467             ;1,061.26;
30/05/2024;17:30:00;0             ;467             ;1,061.26;
30/05/2024;17:45:00;0             ;467             ;1,061.26;
30/05/2024;18:00:00;0             ;465             ;1,053.18;
30/05/2024;18:15:00;0             ;464             ;1,049.14;
30/05/2024;18:30:00;0             ;466             ;1,057.22;
30/05/2024;18:45:00;0             ;464             ;1,049.14;
30/05/2024;19:00:00;0             ;463             ;1,045.11;
30/05/2024;19:15:00;0             ;462             ;1,041.09;
30/05/2024;19:30:00;0             ;461             ;1,037.06;
30/05/2024;19:45:00;0             ;460             ;1,033.05;
30/05/2024;20:00:00;0             ;458             ;1,025.03;
30/05/2024;20:15:00;0             ;458             ;1,025.03;
30/05/2024;20:30:00;0             ;457             ;1,021.03;
30/05/2024;20:45:00;0             ;455             ;1,013.05;
30/05/2024;21:00:00;0             ;453             ;1,005.08;
30/05/2024;21:15:00;0             ;453             ;1,005.08;
30/05/2024;21:30:00;0             ;452             ;1,001.11;
30/05/2024;21:45:00;0             ;451             ;997.14;
30/05/2024;22:00:00;0             ;450             ;993.17;
30/05/2024;22:15:00;0             ;451             ;997.14;
30/05/2024;22:30:00;0             ;451             ;997.14;
30/05/2024;22:45:00;0             ;450             ;993.17;
30/05/2024;23:00:00;0             ;450             ;993.17;
30/05/2024;23:15:00;0             ;450             ;993.17;
30/05/2024;23:30:00;0             ;450             ;993.17;
30/05/2024;23:45:00;0             ;452             ;1,001.11;
31/05/2024;00:00:00;0             ;452             ;1,001.11;
31/05/2024;00:15:00;0             ;452             ;1,001.11;
31/05/2024;00:30:00;0             ;451             ;997.14;
31/05/2024;00:45:00;0             ;453             ;1,005.08;
31/05/2024;01:00:00;0             ;452             ;1,001.11;
31/05/2024;01:15:00;0             ;452             ;1,001.11;
31/05/2024;01:30:00;0             ;452             ;1,001.11;
31/05/2024;01:45:00;0             ;452             ;1,001.11;
31/05/2024;02:00:00;0             ;452             ;1,001.11;
